Tarih,Dağıtılan Enerji (MWh)
2021-08-05 13:00:00,3501.0324854095475
2021-08-05 14:00:00,3574.019399752338
2021-08-05 15:00:00,3592.6973019954007
2021-08-05 16:00:00,3598.773442317113
2021-08-05 17:00:00,3513.598271746083
2021-08-05 18:00:00,3358.3820299439367
2021-08-05 19:00:00,3252.2542112175647
2021-08-05 20:00:00,3233.460505729541
2021-08-05 21:00:00,3224.0709717119016
2021-08-05 22:00:00,3114.1513668348416
2021-08-05 23:00:00,2955.672030471596
2021-08-06 00:00:00,2766.524360784978
2021-08-06 01:00:00,2575.9341886010875
2021-08-06 02:00:00,2417.8820682276732
2021-08-06 03:00:00,2315.340818235144
2021-08-06 04:00:00,2242.8276426695684
2021-08-06 05:00:00,2182.6369432314086
2021-08-06 06:00:00,2102.0250306574435
2021-08-06 07:00:00,2178.7715869198646
2021-08-06 08:00:00,2538.8221396147537
2021-08-06 09:00:00,2833.211306989946
2021-08-06 10:00:00,3023.2737183078043
2021-08-06 11:00:00,3204.9337140267653
2021-08-06 12:00:00,3245.5576711201784
2021-08-06 13:00:00,3312.2165553696145
2021-08-06 14:00:00,3421.035530084959
2021-08-06 15:00:00,3392.276193907561
2021-08-06 16:00:00,3325.211019583151
2021-08-06 17:00:00,3200.383681451081
2021-08-06 18:00:00,3042.0941342783963
2021-08-06 19:00:00,2937.257851182524
2021-08-06 20:00:00,2924.667940035571
2021-08-06 21:00:00,2886.457587477407
2021-08-06 22:00:00,2766.842819506193
2021-08-06 23:00:00,2644.5343900088606
2021-08-07 00:00:00,2479.6686882742174
2021-08-07 01:00:00,2338.1685748500213
2021-08-07 02:00:00,2213.867351383313
2021-08-07 03:00:00,2120.0905018500807
2021-08-07 04:00:00,2066.3004416633735
2021-08-07 05:00:00,2031.9208880691303
2021-08-07 06:00:00,1941.1498473030629
2021-08-07 07:00:00,1992.3085547457583
2021-08-07 08:00:00,2271.943006116178
2021-08-07 09:00:00,2516.919649990481
2021-08-07 10:00:00,2658.9336396595786
2021-08-07 11:00:00,2761.3307085643273
2021-08-07 12:00:00,2730.298096024543
2021-08-07 13:00:00,2784.40435972966
2021-08-07 14:00:00,2807.4885244366737
2021-08-07 15:00:00,2767.6036325245136
2021-08-07 16:00:00,2737.7478453185076
2021-08-07 17:00:00,2685.098180068893
2021-08-07 18:00:00,2666.1394432463503
2021-08-07 19:00:00,2592.6548568905755
2021-08-07 20:00:00,2571.6070158895377
2021-08-07 21:00:00,2515.4421330372306
2021-08-07 22:00:00,2397.571460496587
2021-08-07 23:00:00,2283.573853820819
2021-08-08 00:00:00,2140.496488791233
2021-08-08 01:00:00,2013.1491367607275
2021-08-08 02:00:00,1898.6634846960412
2021-08-08 03:00:00,1823.231422554662
2021-08-08 04:00:00,1779.6737521545376
2021-08-08 05:00:00,1743.9015012626546
2021-08-08 06:00:00,1655.855477405012
2021-08-08 07:00:00,1669.9061214651629
2021-08-08 08:00:00,1788.6812607016739
2021-08-08 09:00:00,1954.696039189638
2021-08-08 10:00:00,2109.529899053773
2021-08-08 11:00:00,2220.6181757579707
2021-08-08 12:00:00,2284.2199966248627
2021-08-08 13:00:00,2372.219292036193
2021-08-08 14:00:00,2429.4102638975114
2021-08-08 15:00:00,2460.632091713621
2021-08-08 16:00:00,2466.5352633698526
2021-08-08 17:00:00,2468.216504116681
2021-08-08 18:00:00,2487.684046324703
2021-08-08 19:00:00,2452.05739568703
2021-08-08 20:00:00,2486.607796146326
2021-08-08 21:00:00,2456.4289736665737
2021-08-08 22:00:00,2345.3887350602654
2021-08-08 23:00:00,2242.0885201257515
2021-08-09 00:00:00,2104.629580684154
2021-08-09 01:00:00,1967.3908650510753
2021-08-09 02:00:00,1856.2768926620977
2021-08-09 03:00:00,1785.4927523403853
2021-08-09 04:00:00,1736.7779608533401
2021-08-09 05:00:00,1719.0541816518698
2021-08-09 06:00:00,1678.1856374891756
2021-08-09 07:00:00,1807.2977128154832
2021-08-09 08:00:00,2204.7822199356065
2021-08-09 09:00:00,2520.055605255303
2021-08-09 10:00:00,2691.9489503365903
2021-08-09 11:00:00,2809.5007363014306
2021-08-09 12:00:00,2793.9573823162536
2021-08-09 13:00:00,2917.4215694538975
2021-08-09 14:00:00,3004.363142282932
2021-08-09 15:00:00,3020.5916024012768
2021-08-09 16:00:00,3028.941640685013
2021-08-09 17:00:00,2946.3370805132477
2021-08-09 18:00:00,2812.55825378234
2021-08-09 19:00:00,2743.353905847026
2021-08-09 20:00:00,2747.680698047577
2021-08-09 21:00:00,2685.596148362679
2021-08-09 22:00:00,2549.3543965863837
2021-08-09 23:00:00,2416.2898362287706
2021-08-10 00:00:00,2232.370163688127
2021-08-10 01:00:00,2091.8400844524754
2021-08-10 02:00:00,1978.0999635514022
2021-08-10 03:00:00,1902.283820033852
2021-08-10 04:00:00,1850.8197407982004
2021-08-10 05:00:00,1831.1915958536374
2021-08-10 06:00:00,1786.8423449617544
2021-08-10 07:00:00,1892.9842908249109
2021-08-10 08:00:00,2267.9340520327546
2021-08-10 09:00:00,2557.857308260995
2021-08-10 10:00:00,2743.2670176583624
2021-08-10 11:00:00,2872.1966723912274
2021-08-10 12:00:00,2868.396892290403
2021-08-10 13:00:00,3003.6281246610006
2021-08-10 14:00:00,3110.7847507275246
2021-08-10 15:00:00,3121.6915580676764
2021-08-10 16:00:00,3133.1089407191944
2021-08-10 17:00:00,3063.2606524429284
2021-08-10 18:00:00,2937.6726125762148
2021-08-10 19:00:00,2858.437162261114
2021-08-10 20:00:00,2882.5408463738254
2021-08-10 21:00:00,2832.4807826195865
2021-08-10 22:00:00,2711.496639102036
2021-08-10 23:00:00,2561.554277454135
2021-08-11 00:00:00,2370.8887765697227
2021-08-11 01:00:00,2219.840740240658
2021-08-11 02:00:00,2099.708453205558
2021-08-11 03:00:00,2010.4059186602599
2021-08-11 04:00:00,1951.0670082268139
2021-08-11 05:00:00,1929.353569297933
2021-08-11 06:00:00,1870.9080559420988
2021-08-11 07:00:00,1968.2028575741988
2021-08-11 08:00:00,2369.5507213476776
2021-08-11 09:00:00,2690.570411881948
2021-08-11 10:00:00,2881.5123123561866
2021-08-11 11:00:00,3032.1316754311006
2021-08-11 12:00:00,3052.2962728312846
2021-08-11 13:00:00,3166.332010181486
2021-08-11 14:00:00,3254.4176428255328
2021-08-11 15:00:00,3253.0856052553027
2021-08-11 16:00:00,3256.41541383662
2021-08-11 17:00:00,3169.724218694441
2021-08-11 18:00:00,3018.134748802736
2021-08-11 19:00:00,2889.3601663563054
2021-08-11 20:00:00,2912.0577890411446
2021-08-11 21:00:00,2870.8424902481293
2021-08-11 22:00:00,2761.3265974366145
2021-08-11 23:00:00,2640.504147463325
2021-08-12 00:00:00,2452.3780901306436
2021-08-12 01:00:00,2303.998753953246
2021-08-12 02:00:00,2169.9815148192783
2021-08-12 03:00:00,2078.9232612592164
2021-08-12 04:00:00,2019.7801668839643
2021-08-12 05:00:00,1995.3011895004413
2021-08-12 06:00:00,1926.9343609708253
2021-08-12 07:00:00,2028.3957505715607
2021-08-12 08:00:00,2383.781670436555
2021-08-12 09:00:00,2685.0652136998956
2021-08-12 10:00:00,2820.229044711842
2021-08-12 11:00:00,2907.395603114783
2021-08-12 12:00:00,2891.8263057487807
2021-08-12 13:00:00,2991.6388997672793
2021-08-12 14:00:00,3079.9790991904974
2021-08-12 15:00:00,3058.538101331017
2021-08-12 16:00:00,3061.381682350435
2021-08-12 17:00:00,2980.3101583218863
2021-08-12 18:00:00,2845.3068093312545
2021-08-12 19:00:00,2741.5315203414825
2021-08-12 20:00:00,2756.5158846575623
2021-08-12 21:00:00,2675.8225461537972
2021-08-12 22:00:00,2542.414099220381
2021-08-12 23:00:00,2421.4274541049117
2021-08-13 00:00:00,2272.507784945953
2021-08-13 01:00:00,2123.088983841512
2021-08-13 02:00:00,2013.0330267480992
2021-08-13 03:00:00,1941.6380406465341
2021-08-13 04:00:00,1886.3653837731497
2021-08-13 05:00:00,1870.386667426565
2021-08-13 06:00:00,1811.3059031788478
2021-08-13 07:00:00,1908.7078887527537
2021-08-13 08:00:00,2286.827609722189
2021-08-13 09:00:00,2582.0789102840295
2021-08-13 10:00:00,2717.619485067736
2021-08-13 11:00:00,2819.690866478088
2021-08-13 12:00:00,2823.6638289078583
2021-08-13 13:00:00,2894.8485854928517
2021-08-13 14:00:00,2999.108688586146
2021-08-13 15:00:00,3024.9031177117827
2021-08-13 16:00:00,3029.1514302173864
2021-08-13 17:00:00,2961.784288654508
2021-08-13 18:00:00,2826.564041516005
2021-08-13 19:00:00,2709.9887217193727
2021-08-13 20:00:00,2695.4876522869645
2021-08-13 21:00:00,2605.5749428895974
2021-08-13 22:00:00,2452.9740196429175
2021-08-13 23:00:00,2330.3535331845997
2021-08-14 00:00:00,2157.3253337613814
2021-08-14 01:00:00,2027.6260303455151
2021-08-14 02:00:00,1905.0024256543022
2021-08-14 03:00:00,1828.549073096138
2021-08-14 04:00:00,1778.0624049924972
2021-08-14 05:00:00,1749.6822997586837
2021-08-14 06:00:00,1701.7406012198778
2021-08-14 07:00:00,1757.841908017429
2021-08-14 08:00:00,2008.9784413215616
2021-08-14 09:00:00,2262.1007326377007
2021-08-14 10:00:00,2415.088394661595
2021-08-14 11:00:00,2522.485586607936
2021-08-14 12:00:00,2526.328637890754
2021-08-14 13:00:00,2593.6799195894973
2021-08-14 14:00:00,2624.9752319092527
2021-08-14 15:00:00,2616.751423142088
2021-08-14 16:00:00,2593.8462707206486
2021-08-14 17:00:00,2556.7337034138177
2021-08-14 18:00:00,2511.8579386384413
2021-08-14 19:00:00,2432.510582512745
2021-08-14 20:00:00,2439.1795467113393
2021-08-14 21:00:00,2363.464182737071
2021-08-14 22:00:00,2232.8956371473637
2021-08-14 23:00:00,2120.9985003931843
2021-08-15 00:00:00,1982.3180657453422
2021-08-15 01:00:00,1864.029367920043
2021-08-15 02:00:00,1760.5547562796125
2021-08-15 03:00:00,1684.0652504006548
2021-08-15 04:00:00,1655.1193406807154
2021-08-15 05:00:00,1628.2720734080663
2021-08-15 06:00:00,1562.425109922978
2021-08-15 07:00:00,1565.2100016492911
2021-08-15 08:00:00,1690.9951683109773
2021-08-15 09:00:00,1849.9769126103963
2021-08-15 10:00:00,2004.105775856216
2021-08-15 11:00:00,2132.2256350068446
2021-08-15 12:00:00,2182.608863995757
2021-08-15 13:00:00,2256.8362153127555
2021-08-15 14:00:00,2299.5084346842727
2021-08-15 15:00:00,2315.64000056409
2021-08-15 16:00:00,2332.254670436555
2021-08-15 17:00:00,2347.4560144625248
2021-08-15 18:00:00,2359.024173833182
2021-08-15 19:00:00,2329.6421807823995
2021-08-15 20:00:00,2377.812622907117
2021-08-15 21:00:00,2306.5101271732146
2021-08-15 22:00:00,2205.3729925595544
2021-08-15 23:00:00,2097.3557601889565
2021-08-16 00:00:00,1957.0400787444232
2021-08-16 01:00:00,1823.16536649303
2021-08-16 02:00:00,1729.4648559912218
2021-08-16 03:00:00,1659.3631307407475
2021-08-16 04:00:00,1618.310914037409
2021-08-16 05:00:00,1621.3783623978384
2021-08-16 06:00:00,1591.203181124211
2021-08-16 07:00:00,1711.26856110755
2021-08-16 08:00:00,2113.3412984577517
2021-08-16 09:00:00,2405.0240680418256
2021-08-16 10:00:00,2548.581698389389
2021-08-16 11:00:00,2684.2666422978737
2021-08-16 12:00:00,2697.2448883810584
2021-08-16 13:00:00,2791.1904706416417
2021-08-16 14:00:00,2878.73847545034
2021-08-16 15:00:00,2867.4094024503997
2021-08-16 16:00:00,2862.4861674116232
2021-08-16 17:00:00,2792.3794505373794
2021-08-16 18:00:00,2649.768793849843
2021-08-16 19:00:00,2562.700178827727
2021-08-16 20:00:00,2594.4746059986924
2021-08-16 21:00:00,2513.5990972657087
2021-08-16 22:00:00,2376.918902465341
2021-08-16 23:00:00,2247.304698233425
2021-08-17 00:00:00,2076.6800327979627
2021-08-17 01:00:00,1936.9773971140426
2021-08-17 02:00:00,1829.6966944800452
2021-08-17 03:00:00,1759.409788855297
2021-08-17 04:00:00,1712.5115044883753
2021-08-17 05:00:00,1699.7318023820371
2021-08-17 06:00:00,1659.1164615817884
2021-08-17 07:00:00,1743.1359597980222
2021-08-17 08:00:00,2115.6529289911623
2021-08-17 09:00:00,2414.6922788811476
2021-08-17 10:00:00,2559.9865135781124
2021-08-17 11:00:00,2692.9010445558783
2021-08-17 12:00:00,2675.1796351926923
2021-08-17 13:00:00,2775.902455346077
2021-08-17 14:00:00,2869.3025235373198
2021-08-17 15:00:00,2856.7922413109177
2021-08-17 16:00:00,2839.4185228238134
2021-08-17 17:00:00,2767.254543485619
2021-08-17 18:00:00,2621.2982566363657
2021-08-17 19:00:00,2540.2462676807745
2021-08-17 20:00:00,2573.8234841982653
2021-08-17 21:00:00,2488.9663686335493
2021-08-17 22:00:00,2357.09712540439
2021-08-17 23:00:00,2221.166329822154
2021-08-18 00:00:00,2042.2450272757585
2021-08-18 01:00:00,1899.286267836739
2021-08-18 02:00:00,1791.6580272757583
2021-08-18 03:00:00,1727.5690354661413
2021-08-18 04:00:00,1677.5189049476721
2021-08-18 05:00:00,1676.8063349726633
2021-08-18 06:00:00,1648.6975559570405
2021-08-18 07:00:00,1740.6247365171614
2021-08-18 08:00:00,2119.0228946466527
2021-08-18 09:00:00,2415.433446286224
2021-08-18 10:00:00,2575.232918474412
2021-08-18 11:00:00,2729.3413728847054
2021-08-18 12:00:00,2731.1755253061447
2021-08-18 13:00:00,2850.8448125270925
2021-08-18 14:00:00,2947.361339595514
2021-08-18 15:00:00,2942.4838376259004
2021-08-18 16:00:00,2919.5796900131586
2021-08-18 17:00:00,2834.5755242508267
2021-08-18 18:00:00,2698.852876467179
2021-08-18 19:00:00,2600.3739573156913
2021-08-18 20:00:00,2632.532480630733
2021-08-18 21:00:00,2542.424138217624
2021-08-18 22:00:00,2416.3565655744364
2021-08-18 23:00:00,2290.5153960587245
2021-08-19 00:00:00,2114.220559152878
2021-08-19 01:00:00,1965.0182112175644
2021-08-19 02:00:00,1843.3544053044254
2021-08-19 03:00:00,1766.9178372840886
2021-08-19 04:00:00,1713.8190019911028
2021-08-19 05:00:00,1716.4945986777802
2021-08-19 06:00:00,1690.5845046742231
2021-08-19 07:00:00,1787.5441512167047
2021-08-19 08:00:00,2161.5314327296005
2021-08-19 09:00:00,2466.6881647434448
2021-08-19 10:00:00,2612.401541345099
2021-08-19 11:00:00,2734.9638262396797
2021-08-19 12:00:00,2716.493878421851
2021-08-19 13:00:00,2829.811557012358
2021-08-19 14:00:00,2947.5419471407527
2021-08-19 15:00:00,2970.645136604763
2021-08-19 16:00:00,2978.1501798830454
2021-08-19 17:00:00,2890.8299467989414
2021-08-19 18:00:00,2746.9012505865026
2021-08-19 19:00:00,2652.1985732371604
2021-08-19 20:00:00,2702.6710705540404
2021-08-19 21:00:00,2588.6108892804123
2021-08-19 22:00:00,2438.4741456945003
2021-08-19 23:00:00,2291.888064504177
2021-08-20 00:00:00,2098.5603949735228
2021-08-20 01:00:00,1946.6469670890513
2021-08-20 02:00:00,1850.9007934781478
2021-08-20 03:00:00,1788.1129028071528
2021-08-20 04:00:00,1739.3561953644573
2021-08-20 05:00:00,1722.844432543753
2021-08-20 06:00:00,1700.1455906732444
2021-08-20 07:00:00,1796.7049954135803
2021-08-20 08:00:00,2165.812598150121
2021-08-20 09:00:00,2451.655173461487
2021-08-20 10:00:00,2574.0174140224676
2021-08-20 11:00:00,2688.317167225776
2021-08-20 12:00:00,2678.1326729188863
2021-08-20 13:00:00,2737.980425408688
2021-08-20 14:00:00,2836.9113659354875
2021-08-20 15:00:00,2848.163955145288
2021-08-20 16:00:00,2824.6483914059904
2021-08-20 17:00:00,2743.5060014634437
2021-08-20 18:00:00,2594.3457755144045
2021-08-20 19:00:00,2490.010552233544
2021-08-20 20:00:00,2516.488282292716
2021-08-20 21:00:00,2414.62955508757
2021-08-20 22:00:00,2286.638957159727
2021-08-20 23:00:00,2158.6234489544026
2021-08-21 00:00:00,1992.2693889535428
2021-08-21 01:00:00,1855.3376795561753
2021-08-21 02:00:00,1749.4850691569104
2021-08-21 03:00:00,1676.8549044498966
2021-08-21 04:00:00,1649.1003715174586
2021-08-21 05:00:00,1644.2330999637707
2021-08-21 06:00:00,1593.741165672682
2021-08-21 07:00:00,1633.7713688492802
2021-08-21 08:00:00,1895.7678343039818
2021-08-21 09:00:00,2132.161331093203
2021-08-21 10:00:00,2283.9230629211997
2021-08-21 11:00:00,2402.479812742823
2021-08-21 12:00:00,2417.5877546966353
2021-08-21 13:00:00,2494.7670725385956
2021-08-21 14:00:00,2531.9256651300816
2021-08-21 15:00:00,2521.6887117900487
2021-08-21 16:00:00,2483.9743111449043
2021-08-21 17:00:00,2453.501262002606
2021-08-21 18:00:00,2428.560650889835
2021-08-21 19:00:00,2361.568677415656
2021-08-21 20:00:00,2413.0954557177724
2021-08-21 21:00:00,2318.9267076649735
2021-08-21 22:00:00,2183.54175271208
2021-08-21 23:00:00,2059.114577488316
2021-08-22 00:00:00,1912.91762272127
2021-08-22 01:00:00,1789.802531200044
2021-08-22 02:00:00,1685.5136802397988
2021-08-22 03:00:00,1615.1369557028306
2021-08-22 04:00:00,1571.8763111150208
2021-08-22 05:00:00,1547.8323479717444
2021-08-22 06:00:00,1493.4604216851915
2021-08-22 07:00:00,1483.9982658820668
2021-08-22 08:00:00,1607.0371346500913
2021-08-22 09:00:00,1772.0873429771991
2021-08-22 10:00:00,1931.8793114568325
2021-08-22 11:00:00,2046.4324665464508
2021-08-22 12:00:00,2098.3688780501566
2021-08-22 13:00:00,2171.4518096730662
2021-08-22 14:00:00,2220.6246462072177
2021-08-22 15:00:00,2245.305478832025
2021-08-22 16:00:00,2264.420385356127
2021-08-22 17:00:00,2280.9668317618844
2021-08-22 18:00:00,2274.8212829763393
2021-08-22 19:00:00,2249.391866136277
2021-08-22 20:00:00,2312.1633383543485
2021-08-22 21:00:00,2232.971897284948
2021-08-22 22:00:00,2124.464630012299
2021-08-22 23:00:00,2001.6930299439368
2021-08-23 00:00:00,1869.8086359061983
2021-08-23 01:00:00,1744.6232949201024
2021-08-23 02:00:00,1656.1300625495046
2021-08-23 03:00:00,1589.3979826003467
2021-08-23 04:00:00,1563.398484911772
2021-08-23 05:00:00,1563.5472482601353
2021-08-23 06:00:00,1555.405594768436
2021-08-23 07:00:00,1668.0887640983005
2021-08-23 08:00:00,2072.3984004957274
2021-08-23 09:00:00,2369.733772816343
2021-08-23 10:00:00,2545.4777282968953
2021-08-23 11:00:00,2678.039752868044
2021-08-23 12:00:00,2670.786788297755
2021-08-23 13:00:00,2792.3625448827484
2021-08-23 14:00:00,2880.548422554662
2021-08-23 15:00:00,2891.9217781527
2021-08-23 16:00:00,2887.7837181518403
2021-08-23 17:00:00,2809.5210376066607
2021-08-23 18:00:00,2675.1879270364902
2021-08-23 19:00:00,2597.25117650136
2021-08-23 20:00:00,2656.524098506874
2021-08-23 21:00:00,2573.7080185577165
2021-08-23 22:00:00,2425.8488709449744
2021-08-23 23:00:00,2266.018501292538
2021-08-24 00:00:00,2061.19462647465
2021-08-24 01:00:00,1909.0122662537617
2021-08-24 02:00:00,1803.2845192861644
2021-08-24 03:00:00,1735.8733442482478
2021-08-24 04:00:00,1690.5999074598867
2021-08-24 05:00:00,1675.2072532546806
2021-08-24 06:00:00,1644.5383139690468
2021-08-24 07:00:00,1737.4812605457098
2021-08-24 08:00:00,2111.479148176831
2021-08-24 09:00:00,2399.030621821916
2021-08-24 10:00:00,2571.5913721711986
2021-08-24 11:00:00,2686.0216255454125
2021-08-24 12:00:00,2670.2804464123046
2021-08-24 13:00:00,2775.838523693284
2021-08-24 14:00:00,2873.4178196322737
2021-08-24 15:00:00,2879.28525980232
2021-08-24 16:00:00,2858.0784610242463
2021-08-24 17:00:00,2785.1544038774123
2021-08-24 18:00:00,2645.9151661704577
2021-08-24 19:00:00,2564.765630911653
2021-08-24 20:00:00,2606.2696793404443
2021-08-24 21:00:00,2500.941045611196
2021-08-24 22:00:00,2354.6660258487454
2021-08-24 23:00:00,2212.5241722203214
2021-08-25 00:00:00,2037.648546153797
2021-08-25 01:00:00,1881.2538360429232
2021-08-25 02:00:00,1772.0785824828615
2021-08-25 03:00:00,1702.8731854052496
2021-08-25 04:00:00,1667.1412872573785
2021-08-25 05:00:00,1645.7492571640248
2021-08-25 06:00:00,1622.64830487931
2021-08-25 07:00:00,1714.654552917167
2021-08-25 08:00:00,2107.018344404212
2021-08-25 09:00:00,2396.563885341185
2021-08-25 10:00:00,2568.4550479076797
2021-08-25 11:00:00,2684.720560550008
2021-08-25 12:00:00,2681.03645817022
2021-08-25 13:00:00,2801.9675439833945
2021-08-25 14:00:00,2888.490356132244
2021-08-25 15:00:00,2875.429613787497
2021-08-25 16:00:00,2850.484025291203
2021-08-25 17:00:00,2757.53620870535
2021-08-25 18:00:00,2609.7522274124826
2021-08-25 19:00:00,2512.057292407888
2021-08-25 20:00:00,2544.3416478200784
2021-08-25 21:00:00,2448.1345643033874
2021-08-25 22:00:00,2319.0904441158214
2021-08-25 23:00:00,2164.230779951408
2021-08-26 00:00:00,1985.908488821116
2021-08-26 01:00:00,1843.381798472693
2021-08-26 02:00:00,1734.103847087332
2021-08-26 03:00:00,1675.5538177074852
2021-08-26 04:00:00,1634.2270840807803
2021-08-26 05:00:00,1623.5912514559727
2021-08-26 06:00:00,1609.2607142424963
2021-08-26 07:00:00,1687.37063624801
2021-08-26 08:00:00,2047.2024111684414
2021-08-26 09:00:00,2332.8754437441257
2021-08-26 10:00:00,2483.450598120238
2021-08-26 11:00:00,2658.485228281954
2021-08-26 12:00:00,2673.2077984428097
2021-08-26 13:00:00,2779.0447067357363
2021-08-26 14:00:00,2887.0893007542354
2021-08-26 15:00:00,2895.8538381535595
2021-08-26 16:00:00,2876.7436666831754
2021-08-26 17:00:00,2786.1945821111663
2021-08-26 18:00:00,2638.8072405974112
2021-08-26 19:00:00,2552.22540406326
2021-08-26 20:00:00,2581.9632714042714
2021-08-26 21:00:00,2471.0971611759123
2021-08-26 22:00:00,2341.4786923395254
2021-08-26 23:00:00,2194.6526918118666
2021-08-27 00:00:00,2017.334667954224
2021-08-27 01:00:00,1870.153886084575
2021-08-27 02:00:00,1768.6083406807154
2021-08-27 03:00:00,1699.998703569782
2021-08-27 04:00:00,1659.8537090919867
2021-08-27 05:00:00,1648.3508935614518
2021-08-27 06:00:00,1629.4753344450044
2021-08-27 07:00:00,1722.1213248276085
2021-08-27 08:00:00,2096.6721187969843
2021-08-27 09:00:00,2400.524454260876
2021-08-27 10:00:00,2573.3163986970194
2021-08-27 11:00:00,2723.0935810259652
2021-08-27 12:00:00,2737.142987720973
2021-08-27 13:00:00,2799.209777781005
2021-08-27 14:00:00,2920.3224483669765
2021-08-27 15:00:00,2936.451566785719
2021-08-27 16:00:00,2914.4711383735876
2021-08-27 17:00:00,2828.0832671232324
2021-08-27 18:00:00,2670.990158693581
2021-08-27 19:00:00,2579.608661190854
2021-08-27 20:00:00,2616.5961659846107
